App_Running,Screen_On_Time_min,CPU_Usage_%,Battery_Temperature_C,Battery_Drop_Per_Hour,Network_Type,Brightness_Level_%,RAM_Usage_MB,Charging_State,Usage_Mode,Intensity,Total_Battery_Drain,High_Temperature
Chrome,50.34826921501467,54.779268893292105,38.41110540456415,20.76702313656485,WiFi,51,2089.7045730573977,Charging,Browsing,114.47248871505336,17.42639452790342,1
Instagram,95.2110517368548,6.053296522924597,30.865097002081875,17.592490902108416,WiFi,7,2885.221557461837,Not Charging,Browsing,17.465101621650827,27.916659357679862,0
Maps,97.85797339684132,29.042135502298517,35.80447102099531,12.823882645339648,5G,69,955.73047695996,Not Charging,Gaming,27.75645401554755,20.91531944586437,1
Spotify,75.7013016272181,58.98581773218032,30.60017823988795,10.573793298463125,WiFi,19,3595.2292340094345,Charging,Gaming,212.0675363026868,13.340831930513573,0
YouTube,75.75829603046945,43.44797605200968,37.558654821349535,8.285329518543598,5G,88,2540.353967575148,Not Charging,Gaming,110.3732383468328,10.461374106263548,1
Spotify,59.84093257159246,61.58910002471312,31.556909757187704,18.77830947944964,WiFi,90,1941.7386555451192,Not Charging,Browsing,119.58993627822032,18.728525856137356,0
Chrome,46.36041499737585,16.672893602548033,38.9448506252346,12.832952898495536,4G,38,2477.260996872081,Charging,Video Streaming,41.303109026590285,9.915683700267172,1
Chrome,122.45232265834332,51.082950739077305,25.94204089832505,15.15272104341726,4G,54,2108.3277998180884,Charging,Music,107.69960513993465,30.924764772673317,0
PUBG,58.3732143207218,50.18336635180749,29.975120424500563,9.048901310353212,4G,37,946.4692298032282,Charging,Gaming,47.497012099928476,8.80355759260514,0
YouTube,119.1949032799118,9.774071970067489,29.455918393567277,5.795454672450962,4G,77,2228.1434240450944,Charging,Music,21.778034186249354,11.513144319098421,0
Camera,58.512499004995576,30.56746565700374,36.01676879202499,9.998311408636363,5G,7,2746.9041691642315,Charging,Navigation,83.96589885400803,9.750436439157852,1
Maps,93.1297597584432,33.40206342208875,37.77544849720793,10.485358670971868,4G,6,2778.2753525953617,Not Charging,Video Streaming,92.80012953141626,16.274982233478653,1
TikTok,51.55482100865913,10.706659568488917,36.40318683391344,12.95886216822069,5G,8,2351.018678719578,Charging,Music,25.17155663220914,11.134863659308369,1
YouTube,93.08487542255038,30.880965102193414,32.455117358046486,8.312830555080122,5G,20,2774.6629787673687,Not Charging,Browsing,85.68427061766313,12.896646610473391,0
TikTok,71.86031607117195,48.09774711167909,21.024564670290403,12.124849316909822,5G,58,2461.2639560385574,Not Charging,Browsing,118.38125133263337,14.52159173714122,0
YouTube,72.18709598310824,29.136154107128892,35.193511473787815,17.888531771775092,WiFi,37,2333.5455536964223,Charging,Gaming,67.99054286850438,21.522019333433494,1
YouTube,95.25057924461126,38.6319973351104,38.94024542158535,3.635191952314324,5G,13,1786.6042412518182,Charging,Gaming,69.02009028693718,5.770902318721477,1
Spotify,68.27146587302255,38.74055424091478,48.402544358166224,1.4154870402182578,WiFi,61,1991.6736100743292,Not Charging,Music,77.1585395212831,1.6106229193327746,1
YouTube,44.29628761387256,34.81784883291851,32.87802389644669,18.22956924309229,5G,44,2046.1829890604736,Not Charging,Browsing,71.24368999759692,13.458370704483684,0
PUBG,99.03263908523633,24.42226963961857,31.673422445329564,4.681867709838564,WiFi,56,2371.287080796491,Not Charging,Music,57.91221248015589,7.727628585887741,0
Camera,51.3524852504418,44.88220962325847,36.60127390644077,10.099640165537732,WiFi,86,2681.891919099729,Charging,Navigation,120.36923529995697,8.644027043925766,1
Chrome,92.91293210994776,11.194493577110126,33.71920778389277,15.042398406532438,4G,20,1831.3437182119103,Not Charging,Video Streaming,20.50096549100421,23.293889031948915,0
Facebook,104.324913633325,35.128822077622736,41.37686703631604,11.703869156646135,5G,12,1364.943511968247,Charging,Browsing,47.94885777793807,20.350085649047408,1
TikTok,70.61265284119456,55.78229510777133,30.95905670875931,11.633560604982126,WiFi,91,3063.856505193719,Charging,Social Media,170.90894774058097,13.69127627177667,0
Chrome,109.5588211022946,28.28940125238177,33.75576140504485,12.361983239091494,4G,64,1618.827471243962,Not Charging,Browsing,45.79565989239895,22.572738502686487,0
Facebook,92.0445926965321,24.090181677465843,39.38106537136173,24.59357049647232,5G,40,2494.0570015263675,Charging,Navigation,60.082286280725896,37.72841965502073,1
Camera,62.60346449638061,45.88274208163067,36.54182156315943,20.903124779586072,4G,7,2351.910122073242,Not Charging,Browsing,107.91208553026306,21.810133833370507,1
Camera,115.03572505665188,37.45147640880698,40.80603835879014,8.531373455658079,WiFi,19,1993.398804497437,Not Charging,Navigation,74.6557282999798,16.356878853345012,1
TikTok,51.45820445651524,46.18170923085399,32.81716974285167,17.25444120473435,4G,86,2564.474680252334,Charging,Browsing,118.43182401330054,14.798042721602354,0
TikTok,70.58248925241087,35.57747728542908,41.31642251184352,14.527538787958978,4G,27,1475.4221234537872,Charging,Navigation,52.49179708359666,17.089830839418276,1
Camera,74.84212990951679,1.0,26.680798133615223,11.902425986241491,5G,7,3178.437799285425,Not Charging,Gaming,3.178437799285425,14.846715198344903,0
Facebook,95.1305925254564,52.69870115638548,26.880973442637988,7.460655957612953,WiFi,34,3780.926680510951,Charging,Music,199.24992523045117,11.828943697938275,0
YouTube,107.88583243452835,66.05039573717414,41.39519958229627,14.256840157227332,5G,49,2938.5490769527414,Charging,Browsing,194.09232942583637,25.63518447080805,1
Maps,106.31978892256784,54.2606151025443,35.03674787732375,10.469772674677913,5G,21,1713.9454398936502,Not Charging,Video Streaming,92.99973382083033,18.55240034731707,1
Instagram,85.59370798935765,1.0,39.60407932939998,10.102199625354206,4G,62,804.5873438883959,Charging,Gaming,0.8045873438883959,14.411412079712772,1
Chrome,72.99327238841083,41.766323187583495,35.49735479054576,8.164643243405642,WiFi,62,2486.418324394797,Not Charging,Navigation,103.84855131620292,9.932733803668436,1
Spotify,34.350393959309244,27.998812841374303,34.9647954573465,16.999117605312133,5G,61,1423.976538849964,Not Charging,Video Streaming,39.86965260176811,9.732106445051688,0
Chrome,47.14635363861959,18.736343695824363,28.359895704378875,8.16130990685309,WiFi,11,1952.104464313072,Charging,Gaming,36.57530017352283,6.412933383714421,0
Spotify,124.1663872322859,36.840982424574094,34.86580215841424,8.191773805321182,5G,43,3113.693173495405,Not Charging,Social Media,114.71151548026056,16.952382640513434,0
Facebook,34.09820031243652,32.76579057650419,41.80803618158376,15.889688837901533,4G,82,3174.20918971761,Charging,Browsing,104.00547355630225,9.030163214950885,1
Spotify,60.38773391894726,42.62986706419762,35.28335147035836,11.27834766098453,5G,62,3238.999424784685,Not Charging,Browsing,138.07811489958365,11.351230959948582,1
TikTok,108.61515705125224,35.84870283958181,38.41039097870113,11.412907381070204,5G,60,2259.048715336906,Charging,Navigation,80.98396609625178,20.6602454601056,1
Maps,85.24283247993418,18.187818396665342,38.27186979696809,17.164467420458358,5G,19,2737.95984591254,Not Charging,Gaming,49.7975164548191,24.38579701549033,1
Maps,103.20112677514231,26.350973348855437,29.93645991669184,18.56850305895968,WiFi,48,1005.1343653433512,Not Charging,Gaming,26.486268873181373,31.938173970205263,0
TikTok,93.57070878176692,23.93062165512476,39.28565165876359,1.360771390332392,4G,16,1300.507282060341,Charging,Navigation,31.121947726720638,2.1221390580558723,1
PUBG,116.73956343402216,9.252752348833308,33.43135638470076,11.356128726078776,WiFi,12,2027.082636173792,Charging,Social Media,18.75609362313627,22.09515849638324,0
Facebook,87.38568216412212,14.425330340691747,33.70173795852653,4.948677359130016,5G,84,2704.778079578185,Charging,Browsing,39.01731729617715,7.20739244729538,0
PUBG,96.58619322878778,31.83396995172209,45.48847594502664,10.06603331071337,4G,45,1944.152631979226,Charging,Music,61.890096467988094,16.2039973065996,1
PUBG,61.89383669854149,56.35631112960918,37.9865168341576,11.966319219429488,WiFi,38,2681.595032865011,Charging,Social Media,151.12480399575512,12.344023460833121,1
Chrome,94.6583243894534,26.96664380451808,31.80748987861396,10.225727134628922,5G,50,1507.867101118693,Charging,Navigation,40.66211502041904,16.13250327046234,0
Camera,70.09684755026929,23.638538378708155,35.32269031504861,6.873622846651495,4G,92,2261.218850051991,Charging,Music,53.45190856961231,8.030321546662964,1
Chrome,68.67235330048219,17.28069789990761,35.18309963179112,6.619966811426024,4G,33,2529.92942223497,Charging,Gaming,43.71894605373032,7.576811661861907,1
Camera,102.36808786617844,35.458047424930264,43.43046577169497,15.639706945161253,5G,20,2654.442723798067,Charging,Social Media,94.12135598719293,26.683448246059136,1
Instagram,102.5405844014841,52.68889001915189,35.19730290232052,19.67404903051929,4G,9,1929.063601385261,Not Charging,Social Media,101.64021993333708,33.62314141888166,1
Spotify,122.21105389365329,65.04024149612889,46.03999326665484,1.6976153553325002,4G,9,2217.197487294856,Charging,Browsing,144.20706001826758,3.4577893613538926,1
Camera,120.58157963715502,39.2809906508253,28.5163365128998,10.361906669672422,WiFi,34,1275.555389229046,Not Charging,Browsing,50.10507931891599,20.824251238031213,0
TikTok,102.9328790339694,37.09990613954652,34.838236231646526,15.659820686971583,4G,54,2136.949273443115,Charging,Music,79.2806174697117,26.86517380776163,0
Chrome,36.98885974408219,26.84790339119685,31.185722789017227,11.836981197995756,WiFi,9,2849.0075199951743,Charging,Gaming,76.48987865762378,7.297273955433384,0
Facebook,125.6920245737424,29.35150067763483,32.52585697290188,6.431566890472302,WiFi,17,2042.2655578096328,Not Charging,Social Media,59.94355890395972,13.473277727415212,0
Spotify,102.94919176665906,44.43762636576054,32.634392476953224,9.61105297968211,WiFi,53,1751.240487992891,Not Charging,Music,77.82097048202026,16.49083560474689,0
Instagram,60.85349774784244,30.27687001905381,31.44346660000561,13.510751187159292,WiFi,93,2668.856469235256,Charging,Social Media,80.80462041854673,13.702941115657627,0
Camera,98.22272888906956,32.56576329248879,43.65085902492811,10.464039453098222,4G,54,3571.125172996544,Not Charging,Browsing,116.29641707165354,17.130108504769904,1
Instagram,54.06835647593179,34.61979087874364,42.11280164421257,11.7601003304072,4G,18,3503.962256512167,Charging,Gaming,121.30644056746192,10.597488280952996,1
Facebook,95.46575300274354,26.137578336387858,37.01322255732061,11.904197512091793,WiFi,50,2356.8535671404625,Not Charging,Gaming,61.602444738528995,18.940719656420487,1
PUBG,47.09324897314752,33.87531111383673,32.628240525553146,9.378591951708524,4G,94,2662.301858619318,Charging,Video Streaming,90.18630373967515,7.36113942998945,0
Maps,59.79453978033409,4.708908068137976,31.58383478611156,16.082845119855172,WiFi,86,3183.1777355145286,Not Charging,Music,14.989291321081536,16.027772038335534,0
Facebook,97.74822823001315,43.232538245276935,38.70904370738885,9.6125420157945,WiFi,88,2344.7780189982577,Charging,Browsing,101.37070538302687,15.660149180507858,1
WhatsApp,106.82216857482234,70.27657758458082,36.50075475618088,6.972660038838791,WiFi,38,2476.788867668968,Not Charging,Browsing,174.06024501936432,12.413911101396078,1
Facebook,88.13592148584526,26.719345772554004,34.27587023200208,23.14819716711599,5G,75,2006.2194896158485,Charging,Browsing,53.60487223868267,34.003128134330005,0
Instagram,72.84578408280073,40.60755717502505,37.70596503650216,11.611029552812912,4G,51,3620.784875135091,Not Charging,Navigation,147.03122883551416,14.096909196387129,1
TikTok,27.12834262457524,47.77364480369277,39.45535270455246,1.0,4G,64,2631.2521977342976,Charging,Social Media,125.7045078834943,0.45213904374292063,1
Chrome,74.774472508716,54.20322909076192,34.22979984986514,18.27372418668827,WiFi,78,2039.6376536821872,Charging,Gaming,110.55494700467972,22.773468113823014,0
TikTok,93.3371269206132,31.035177668897308,31.063370436559605,18.257644346069497,4G,83,1854.7997086881576,Charging,Social Media,57.564038499355945,28.401934460008412,0
Instagram,72.08087235160882,7.950241194669211,28.39442166586494,14.285877655785155,WiFi,85,1085.674593831477,Not Charging,Social Media,8.631374879884772,17.16230872895584,0
Chrome,79.43555147263955,39.00847926273144,36.25315837170732,15.158176049103345,4G,15,1251.6874922861548,Not Charging,Navigation,48.82642558626479,20.06830122966468,1
WhatsApp,75.35956330205198,36.92943035981641,45.836229865664976,22.79871156334068,WiFi,95,1764.310289625894,Not Charging,Gaming,65.15497397384698,28.63501578771328,1
Maps,71.95734455446416,29.81500437985996,29.44668365024378,7.1859911801575125,WiFi,89,2756.996372175536,Not Charging,Video Streaming,82.19985891167163,8.618080721932245,0
Spotify,81.89693474899532,32.99731815673489,40.497345405170286,12.66620026987406,5G,99,2395.667937363873,Not Charging,Browsing,79.05061712708455,17.288716283659717,1
Instagram,73.18263544618848,37.155206675265966,31.622219203266056,21.8485133952556,WiFi,54,1447.1182005754408,Charging,Music,53.76797582591949,26.648863180769272,0
Camera,116.08223884079857,40.42642988155775,32.62984232043457,22.90784540484104,5G,8,1644.0894421098287,Not Charging,Social Media,66.4646665504624,44.31989969354746,0
Instagram,24.83952879040668,39.79714565359877,39.57461740058916,10.169538435461314,4G,45,2368.9618224507744,Charging,Navigation,94.27791869588825,4.21010904587981,1
Instagram,66.35393535072306,31.73471510748307,33.723709216689016,22.050754250445667,4G,63,3204.0855095197544,Charging,Navigation,101.68074082462414,24.38590536614589,0
Chrome,58.24359441206937,40.76418252478926,36.2412989824524,16.013153506618085,5G,64,1538.8240576313174,Charging,Music,62.72890475881985,15.54439363496117,1
YouTube,85.47776500086024,30.724537275877072,36.145473781061824,19.476072489342847,4G,85,2475.362084057118,Charging,Music,76.05435462290568,27.746185789729452,1
Facebook,81.92861964707816,44.6303825230298,31.63026169118296,15.849104515788932,5G,66,1932.7408363041247,Charging,Gaming,86.25896284213361,21.641587593681006,0
YouTube,120.55482753873572,25.58835746785249,39.47548777960099,13.527231219301866,4G,88,1950.1488946573063,Not Charging,Social Media,49.901107032028555,27.17955044532564,1
WhatsApp,128.77855120744488,36.09587288224344,34.69208906383604,23.0469356295146,5G,29,1495.9429364343673,Charging,Social Media,53.9973660726249,49.46584966900219,0
Camera,60.67291361073797,10.643921268241556,28.05744875541379,9.356950178811289,5G,91,2575.897459025851,Not Charging,Music,27.417649748934636,9.461890497649943,0
Maps,80.01250162584074,29.451342958142792,30.53757990433698,21.511415701769856,WiFi,83,1908.2260577018349,Charging,Browsing,56.199820067041514,28.686369730199942,0
PUBG,84.90761042310888,43.51233081694968,20.0,22.303444668639592,4G,37,1989.0823432653624,Charging,Video Streaming,86.5496089423159,31.56220318363692,0
WhatsApp,60.0546562915666,19.49397699937897,35.25996016087322,18.81524160638376,WiFi,23,2790.596969636209,Not Charging,Social Media,54.39983314062491,18.832381128569338,1
PUBG,74.01231578087638,1.0,29.76425086110021,13.22217673989509,WiFi,19,1762.1088710332024,Charging,Browsing,1.7621088710332025,16.31006533639457,0
Maps,53.30912873497556,14.478888372020162,37.92769129169248,5.625971923635617,5G,45,2378.163727120904,Charging,Music,34.43316713537098,4.998594358940819,1
TikTok,73.01079239333642,18.402881658291477,37.15283692030954,9.73710015028405,4G,73,2743.759932739163,Charging,Social Media,50.4930893409606,11.848556626425227,1
YouTube,55.058135681483776,36.52626576157458,31.24061237206246,15.103558765525891,4G,84,2089.9288876729806,Not Charging,Gaming,76.33729797393524,13.8595631297598,0
Instagram,105.9161707354814,40.00113518589069,42.68267078159085,4.866438471166847,4G,64,2602.2429180241343,Not Charging,Music,104.09267075041006,8.590575466430382,1
Spotify,127.53898137784176,34.159166510897045,33.63669779887542,10.510443360009646,5G,26,2008.862317540069,Charging,Navigation,68.62106240231775,22.341520666085515,0
PUBG,86.12048434736349,29.261099256689327,45.051341899182766,21.72414320784052,WiFi,47,1992.3016426097508,Not Charging,Gaming,58.296936113669105,31.18156225151187,1
Camera,82.78191920133189,29.31347377476879,26.82160515499889,11.228179636130584,4G,36,1640.6909474957806,Not Charging,Music,48.094351061918125,15.491504323603369,0
